| Amethyst           | Cambridge          |
-------------------------------------------
| Amodeo             | Cambridge          |
-------------------------------------------
| Amsey              | Woolwich           |
-------------------------------------------
| Ancel Line         | Wellesley          |
-------------------------------------------
| Anderby Creek      | Waterloo           |
-------------------------------------------
| Angel              | Cambridge          |
-------------------------------------------
| Anger              | Cambridge          |
-------------------------------------------
| Anglesey           | Region of Waterloo |
-------------------------------------------
| Aniskiwicz         | Cambridge          |
-------------------------------------------
| Anitsell           | Cambridge          |
-------------------------------------------
| Ann Arbor          | Cambridge          |
-------------------------------------------
| Anne Manor,        | Region of Waterloo |
-------------------------------------------
| Annette            | Kitchener          |
-------------------------------------------
| Anselle            | Wellesley          |
-------------------------------------------
| Anthracite         | Cambridge          |
-------------------------------------------
| Antiach            | Cambridge          |
-------------------------------------------
| Antonison          | Cambridge          |
-------------------------------------------
| Antonow            | Cambridge          |
-------------------------------------------
| Appaloosa          | Waterloo           |
-------------------------------------------
| Apple Blossom      | Kitchener          |
-------------------------------------------
| Aquila             | Cambridge          |
-------------------------------------------
| Aramchuk           | Cambridge          |
-------------------------------------------
| Arbor, Ann         | Cambridge          |
-------------------------------------------
| Arborfield Hollow  | Kitchener          |
-------------------------------------------
| Arbourview Cres    | Kitchener          |
-------------------------------------------
| Arched Bridge      | Cambridge          |
-------------------------------------------
| Arcturus           | Cambridge          |
-------------------------------------------
| Ardennais          | Region of Waterloo |
-------------------------------------------
| Argentia           | Cambridge          |
-------------------------------------------
| Argon              | Cambridge          |
-------------------------------------------
| Aries              | Cambridge          |
-------------------------------------------
| Armour             | Cambridge          |
-------------------------------------------
| Arndt              | Cambridge          |
-------------------------------------------
| Arner              | Cambridge          |
-------------------------------------------
| Arnew              | Cambridge          |
-------------------------------------------
| Arnott             | Cambridge          |
-------------------------------------------
| Arnprior           | Waterloo           |
-------------------------------------------
| Arpis              | Kitchener          |
-------------------------------------------
| Arsenault          | Cambridge          |
-------------------------------------------
| Arstall            | Cambridge          |
-------------------------------------------
| Artis              | Cambridge          |
-------------------------------------------
| Ash, Black         | Waterloo           |
-------------------------------------------
| Ash, Black         | Waterloo           |
-------------------------------------------
| Ash, White         | Waterloo           |
-------------------------------------------
| Ashborough         | Cambridge          |
-------------------------------------------
| Ashbourne          | Region of Waterloo |
-------------------------------------------
| Ashford Ave        | Cambridge          |
-------------------------------------------
| Assiniboin         | Cambridge          |
-------------------------------------------
| Aster, Sky Blue    | Waterloo           |
-------------------------------------------
| Athabaskan         | Cambridge          |
-------------------------------------------
| Atheno             | Cambridge          |
-------------------------------------------
| Atkins             | Cambridge          |
-------------------------------------------
| Audette            | Cambridge          |
-------------------------------------------
| Augustus Jones     | Kitchener          |
-------------------------------------------
| Aurora             | Cambridge          |
-------------------------------------------
| Aust               | Cambridge          |
-------------------------------------------
| Autio              | Cambridge          |
-------------------------------------------
| Aver               | Cambridge          |
-------------------------------------------
| Aves               | Cambridge          |
-------------------------------------------
| Avocet Ave         | Waterloo           |
-------------------------------------------
| Awenda             | Region of Waterloo |
-------------------------------------------
| Ayres              | Cambridge          |
-------------------------------------------
| Ayres, George      | Kitchener          |
-------------------------------------------
| Azurite            | Cambridge          |
-------------------------------------------
| Babuik             | Cambridge          |
-------------------------------------------
| Badley             | Cambridge          |
-------------------------------------------
| Baechler           | Cambridge          |
-------------------------------------------
| Balahura           | Cambridge          |
-------------------------------------------
| Baldock            | Cambridge          |
-------------------------------------------
| Baldrey            | Cambridge          |
-------------------------------------------
| Balinda            | Woolwich           |
-------------------------------------------
| Balkwill           | Cambridge          |
-------------------------------------------
| Ballad             | Cambridge          |
-------------------------------------------
| Balsam Poplar St   | Waterloo           |
-------------------------------------------
| Bane Berry         | Region of Waterloo |
-------------------------------------------
| Banham             | Cambridge          |
-------------------------------------------
| Banks              | Cambridge          |
-------------------------------------------
| Bannerman          | Cambridge          |
-------------------------------------------
| Baracuda           | Cambridge          |
-------------------------------------------
| Barbados           | Cambridge          |
-------------------------------------------
| Barbeck            | Cambridge          |
-------------------------------------------
| Barcelona          | Cambridge          |
-------------------------------------------
| Bardwell           | Cambridge          |
-------------------------------------------
| Baritone           | Cambridge          |
-------------------------------------------
| Barker             | Cambridge          |
-------------------------------------------
| Barley             | Cambridge          |
-------------------------------------------
| Barlow             | Cambridge          |
-------------------------------------------
| Baronieski         | Cambridge          |
-------------------------------------------
| Barr               | Cambridge          |
-------------------------------------------
| Barradell          | Cambridge          |
-------------------------------------------
| Barrel, Rain       | Kitchener          |
-------------------------------------------
| Barron             | Cambridge          |
-------------------------------------------
| Barss              | Cambridge          |
-------------------------------------------
| Bartels            | Cambridge          |
-------------------------------------------
| Bartholomew        | Cambridge          |
-------------------------------------------
| Bartlett           | Cambridge          |
-------------------------------------------
| Barton             | Cambridge          |
-------------------------------------------
| Barwise            | Cambridge          |
-------------------------------------------
| Basher             | Cambridge          |
-------------------------------------------
| Basker             | Cambridge          |
-------------------------------------------
| Baskerville        | Region of Waterloo |
-------------------------------------------
| Bassett            | Cambridge          |
-------------------------------------------
| Bassil             | Cambridge          |
-------------------------------------------
| Basso              | Cambridge          |
-------------------------------------------
| Bastien St         | Cambridge          |
-------------------------------------------
| Bates              | Cambridge          |
-------------------------------------------
| Batling            | Cambridge          |
-------------------------------------------
| Battson            | Cambridge          |
-------------------------------------------
| Battye             | Cambridge          |
-------------------------------------------
| Baumbach           | Cambridge          |
-------------------------------------------
| Baumler            | Kitchener          |
-------------------------------------------
| Baverstock         | Cambridge          |
-------------------------------------------
| Bay Cedar          | Woolwich           |
-------------------------------------------
| Bay, Georgian      | Cambridge          |
-------------------------------------------
| Bayhill            | Kitchener          |
-------------------------------------------
| Bayliss            | Cambridge          |
-------------------------------------------
| Beacock            | Cambridge          |
-------------------------------------------
| Beaconhill         | Region of Waterloo |
-------------------------------------------
| Beange             | Cambridge          |
-------------------------------------------
| Beasley, Richard   | Kitchener          |
-------------------------------------------
| Beauchamp          | Cambridge          |
-------------------------------------------
| Beaudoin           | Cambridge          |
-------------------------------------------
| Beaudry            | Cambridge          |
-------------------------------------------
| Beaulieu           | Cambridge          |
-------------------------------------------
| Beaupre            | Wellesley          |
-------------------------------------------
| Beaver Dam         | Woolwich           |
-------------------------------------------
| Beaver Gate        | Region of Waterloo |
-------------------------------------------
| Beaver, Wesley     | Cambridge          |
-------------------------------------------
| Beckett            | Cambridge          |
-------------------------------------------
| Beckman            | Cambridge          |
-------------------------------------------
| Bedard             | Cambridge          |
-------------------------------------------
| Beddows            | Cambridge          |
-------------------------------------------
| Beechdrops Dr      | Waterloo           |
-------------------------------------------
| Beechey            | Cambridge          |
-------------------------------------------
| Beechgrove         | Kitchener          |
-------------------------------------------
| Beechridge         | Kitchener          |
-------------------------------------------
| Beechwood Heights  | Kitchener          |
-------------------------------------------
| Beehlar            | Cambridge          |
-------------------------------------------
| Beethoven          | Region of Waterloo |
-------------------------------------------
| Beggs              | Cambridge          |
-------------------------------------------
| Beisel             | Cambridge          |
-------------------------------------------
| Belanger           | Cambridge          |
-------------------------------------------
| Belcher            | Cambridge          |
-------------------------------------------
| Belfast            | Cambridge          |
-------------------------------------------
| Belford St         | Kitchener          |
-------------------------------------------
| Belgium            | Waterloo           |
-------------------------------------------
| Belgrave           | Kitchener          |
-------------------------------------------
| Beliecky           | Cambridge          |
-------------------------------------------
| Belisle            | Cambridge          |
-------------------------------------------
| Bella Vista        | Kitchener          |
-------------------------------------------
| Bellamy            | Cambridge          |
-------------------------------------------
| Bellatrix          | Cambridge          |
-------------------------------------------
| Bellflower         | Kitchener          |
-------------------------------------------
| Belvedere          | Wilmot             |
-------------------------------------------
| Benabo             | Cambridge          |
-------------------------------------------
| Bendle             | Cambridge          |
-------------------------------------------
| Bendus             | Cambridge          |
-------------------------------------------
| Benmiller          | Region of Waterloo |
-------------------------------------------
| Bennetto           | Cambridge          |
-------------------------------------------
| Benninger          | Woolwich           |
-------------------------------------------
| Bensberg           | Waterloo           |
-------------------------------------------
| Benson             | Cambridge          |
-------------------------------------------
| Bergerac           | Waterloo           |
-------------------------------------------
| Bergeron           | Cambridge          |
-------------------------------------------
| Berges             | Cambridge          |
-------------------------------------------
| Berndorf           | Waterloo           |
-------------------------------------------
| Berry, Bane        | Region of Waterloo |
-------------------------------------------
| Bertin             | Cambridge          |
-------------------------------------------
| Bertrand           | Cambridge          |
-------------------------------------------
| Beryl              | Cambridge          |
-------------------------------------------
| Bester             | Cambridge          |
-------------------------------------------
| Bethune            | Cambridge          |
-------------------------------------------
| Betsy              | Woolwich           |
-------------------------------------------
| Bettle             | Cambridge          |
-------------------------------------------
| Bevan              | Cambridge          |
-------------------------------------------
| Bevy               | Kitchener          |
-------------------------------------------
| Bewsher            | Cambridge          |
-------------------------------------------
| Bexson             | Cambridge          |
-------------------------------------------
| Bezzo              | Cambridge          |
-------------------------------------------
| Bibbings           | Cambridge          |
-------------------------------------------
| Bielak             | Cambridge          |
-------------------------------------------
| Bieliecky          | Cambridge          |
-------------------------------------------
| Bieman             | Cambridge          |
-------------------------------------------
| Bigwood            | Region of Waterloo |
-------------------------------------------
| Bileny             | Cambridge          |
-------------------------------------------
| Biliecky           | Cambridge          |
-------------------------------------------
| Billett            | Cambridge          |
-------------------------------------------
| Billing            | Cambridge          |
-------------------------------------------
| Bilney             | Cambridge          |
-------------------------------------------
| Bilton             | Cambridge          |
-------------------------------------------
| Bindernagel        | Cambridge          |
-------------------------------------------
| Birchall           | Cambridge          |
-------------------------------------------
| Birmingham         | Cambridge          |
-------------------------------------------
| Birnbach           | Waterloo           |
-------------------------------------------
| Bishton            | Cambridge          |
-------------------------------------------
| Bisset             | Cambridge          |
-------------------------------------------
| Bithell            | Cambridge          |
-------------------------------------------
| Bittle             | Cambridge          |
-------------------------------------------
| Black Ash          | Waterloo           |
-------------------------------------------
| Black Crow         | Woolwich           |
-------------------------------------------
| Black Horse        | Wellesley          |
-------------------------------------------
| Black Spruce       | Waterloo           |
-------------------------------------------
| Black Willow       | Waterloo           |
-------------------------------------------
| Blackberry         | Waterloo           |
-------------------------------------------
| Blackburn          | Cambridge          |
-------------------------------------------
| Blackie            | Cambridge          |
-------------------------------------------
| Blacklock          | Cambridge          |
-------------------------------------------
| Blackmore          | Cambridge          |
-------------------------------------------
| Blacksmith         | Woolwich           |
-------------------------------------------
| Blair Gate         | Cambridge          |
-------------------------------------------
| Blair Valley       | Kitchener          |
-------------------------------------------
| Blake              | Cambridge          |
-------------------------------------------
| Blayney            | Cambridge          |
-------------------------------------------
| Bleich             | Cambridge          |
-------------------------------------------
| Blemkie            | Cambridge          |
-------------------------------------------
| Bliehn             | Kitchener          |
-------------------------------------------
| Bloomfield         | Cambridge          |
-------------------------------------------
| Blossom, Apple     | Kitchener          |
-------------------------------------------
| Blossom, Orange    | Kitchener          |
-------------------------------------------
| Blossom, Peach     | Kitchener          |
-------------------------------------------
| Bludd              | Cambridge          |
-------------------------------------------
| Blue Aster, Sky    | Waterloo           |
-------------------------------------------
| Blue Oak St        | Kitchener          |
-------------------------------------------
| Blueberry          | Woolwich           |
-------------------------------------------
| Blueforest         | Cambridge          |
-------------------------------------------
| Bluerose           | Kitchener          |
-------------------------------------------
| Bluevista          | Kitchener          |
-------------------------------------------
| Bluffs, Grand      | Cambridge          |
-------------------------------------------
| Blum, Wilf         | Cambridge          |
-------------------------------------------
| Blumenthal         | Waterloo           |
-------------------------------------------
| Blundell           | Cambridge          |
-------------------------------------------
| Board Oaks         | Region of Waterloo |
-------------------------------------------
| Boatman            | Waterloo           |
-------------------------------------------
| Boban              | Wellesley          |
-------------------------------------------
| Bobwhite           | Cambridge          |
-------------------------------------------
| Bodfeild           | Cambridge          |
-------------------------------------------
| Bodmin             | Woolwich           |
-------------------------------------------
| Boedecker          | Kitchener          |
-------------------------------------------
| Boeing             | Cambridge          |
-------------------------------------------
| Bogdon             | Cambridge          |
-------------------------------------------
| Bohms              | Cambridge          |
-------------------------------------------
| Boldevitch         | Cambridge          |
-------------------------------------------
| Boldt              | Cambridge          |
-------------------------------------------
| Bolduc             | Cambridge          |
-------------------------------------------
| Bolender           | Region of Waterloo |
-------------------------------------------
| Bolton             | Cambridge          |
-------------------------------------------
| Bolton, Wilma      | North Dumfries     |
-------------------------------------------
| Bonfonti           | Kitchener          |
-------------------------------------------
| Bonham             | Cambridge          |
-------------------------------------------
| Bonnechre          | Region of Waterloo |
-------------------------------------------
| Bonner             | Cambridge          |
-------------------------------------------
| Bonnie Doon        | Kitchener          |
-------------------------------------------
| Bonnis             | Cambridge          |
-------------------------------------------
| Bonsteel           | Cambridge          |
-------------------------------------------
| Book               | Cambridge          |
-------------------------------------------
| Boos               | Cambridge          |
-------------------------------------------
| Borodaiko          | Cambridge          |
-------------------------------------------
| Borotsik           | Cambridge          |
-------------------------------------------
| Borthwick          | Cambridge          |
-------------------------------------------
| Boshart            | Wilmot             |
-------------------------------------------
| Boswell            | Kitchener          |
-------------------------------------------
| Boud               | Cambridge          |
-------------------------------------------
| Bouillion          | Cambridge          |
-------------------------------------------
| Boundy             | Cambridge          |
-------------------------------------------
| Bourgeois          | Cambridge          |
-------------------------------------------
| Bourne             | Cambridge          |
-------------------------------------------
| Bowden             | Cambridge          |
-------------------------------------------
| Bower              | Cambridge          |
-------------------------------------------
| Bowes              | Cambridge          |
-------------------------------------------
| Bowlby             | Kitchener          |
-------------------------------------------
| Bowvalley          | Region of Waterloo |
-------------------------------------------
| Boyce              | Cambridge          |
-------------------------------------------
| Boychuk            | Cambridge          |
-------------------------------------------
| Boyer              | Cambridge          |
-------------------------------------------
| Boylan             | Cambridge          |
-------------------------------------------
| Boyle              | Cambridge          |
-------------------------------------------
| Brade Way          | Cambridge          |
-------------------------------------------
| Bradner            | Cambridge          |
-------------------------------------------
| Bradshaw           | Cambridge          |
-------------------------------------------
| Bradt              | Cambridge          |
-------------------------------------------
| Braendle           | Wellesley          |
-------------------------------------------
| Brain              | Cambridge          |
-------------------------------------------
| Braithwaite        | Waterloo           |
-------------------------------------------
| Braniff            | Cambridge          |
-------------------------------------------
| Bransford          | Kitchener          |
-------------------------------------------
| Brant, Joseph      | Kitchener          |
-------------------------------------------
| Brass              | Cambridge          |
-------------------------------------------
| Bray               | Cambridge          |
-------------------------------------------
| Breen              | Cambridge          |
-------------------------------------------
| Breeze Ave         | Cambridge          |
-------------------------------------------
| Breggs             | Cambridge          |
-------------------------------------------
| Bremen             | Waterloo           |
-------------------------------------------
| Brennan            | Cambridge          |
-------------------------------------------
| Brenner            | Cambridge          |
-------------------------------------------
| Brent              | Cambridge          |
-------------------------------------------
| Brentdale          | Kitchener          |
-------------------------------------------
| Brenton            | Region of Waterloo |
-------------------------------------------
| Brentree           | Kitchener          |
-------------------------------------------
| Brethour           | Cambridge          |
-------------------------------------------
| Breton, Cape       | Waterloo           |
-------------------------------------------
| Brewer             | Cambridge          |
-------------------------------------------
| Briarstone         | Wilmot             |
-------------------------------------------
| Bridge, Arched     | Cambridge          |
-------------------------------------------
| Bridge, Crowe      | Region of Waterloo |
-------------------------------------------
| Bridge, Kissing    | Woolwich           |
-------------------------------------------
| Bridgitte          | Woolwich           |
-------------------------------------------
| Bridlewood         | Kitchener          |
-------------------------------------------
| Brierley           | Cambridge          |
-------------------------------------------
| Brigadoon          | Kitchener          |
-------------------------------------------
| Brigden            | Cambridge          |
-------------------------------------------
| Bright             | Wilmot             |
-------------------------------------------
| Brightrall         | Cambridge          |
-------------------------------------------
| Briscoe            | Cambridge          |
-------------------------------------------
| Bristow Trail      | Woolwich           |
-------------------------------------------
| Broadwell          | Cambridge          |
-------------------------------------------
| Brockenshire       | Cambridge          |
-------------------------------------------
| Broley Creek Crt   | Kitchener          |
-------------------------------------------
| Bronte             | Region of Waterloo |
-------------------------------------------
| Brook Hollow       | Kitchener          |
-------------------------------------------
| Brooksbank         | Kitchener          |
-------------------------------------------
| Broomfield         | Cambridge          |
-------------------------------------------
| Brousse            | Cambridge          |
-------------------------------------------
| Brousseau          | Cambridge          |
-------------------------------------------
| Brownlie           | Cambridge          |
-------------------------------------------
| Brucedale          | Waterloo           |
-------------------------------------------
| Bruckshaw          | Cambridge          |
-------------------------------------------
| Bruechner          | Cambridge          |
-------------------------------------------
| Brunelle           | Cambridge          |
-------------------------------------------
| Bruner             | Cambridge          |
-------------------------------------------
| Brunton            | Cambridge          |
-------------------------------------------
| Brush              | Cambridge          |
-------------------------------------------
| Brussels           | Cambridge          |
-------------------------------------------
| Brusso             | Cambridge          |
-------------------------------------------
| Bryce              | Cambridge          |
-------------------------------------------
| Bryden             | Cambridge          |
-------------------------------------------
| Bucci              | Cambridge          |
-------------------------------------------
| Buck               | Cambridge          |
-------------------------------------------
| Buck Hill          | Cambridge          |
-------------------------------------------
| Buckley            | Cambridge          |
-------------------------------------------
| Buckwell           | Cambridge          |
-------------------------------------------
| Buddell            | Waterloo           |
-------------------------------------------
| Buell's Creek      | Region of Waterloo |
-------------------------------------------
| Buena Vista        | Kitchener          |
-------------------------------------------
| Bugler's Trail,    | Waterloo           |
-------------------------------------------
| Bulcroft           | Cambridge          |
-------------------------------------------
| Bull               | Cambridge          |
-------------------------------------------
| Buller             | Kitchener          |
-------------------------------------------
| Bullock            | Kitchener          |
-------------------------------------------
| Bullrush Crt       | Waterloo           |
-------------------------------------------
| Bulmer             | Cambridge          |
-------------------------------------------
| Bulnes             | Cambridge          |
-------------------------------------------
| Bunce              | Cambridge          |
-------------------------------------------
| Bunda              | Cambridge          |
-------------------------------------------
| Bunker Oaks        | Kitchener          |
-------------------------------------------
| Bur Oak            | Kitchener          |
-------------------------------------------
| Burke              | Cambridge          |
-------------------------------------------
| Burkholder         | Kitchener          |
-------------------------------------------
| Buron              | Cambridge          |
-------------------------------------------
| Burr               | Cambridge          |
-------------------------------------------
| Burrell            | Cambridge          |
-------------------------------------------
| Bursey             | Cambridge          |
-------------------------------------------
| Burton             | Cambridge          |
-------------------------------------------
| Bush               | Cambridge          |
-------------------------------------------
| Bussereau          | Cambridge          |
-------------------------------------------
| Butcher            | Cambridge          |
-------------------------------------------
| Butterfield        | Cambridge          |
-------------------------------------------
| Butters            | Cambridge          |
-------------------------------------------
| Button             | Cambridge          |
-------------------------------------------
| Bye                | Cambridge          |
-------------------------------------------
| Caberet            | Cambridge          |
-------------------------------------------
| Cable              | Cambridge          |
-------------------------------------------
| Cachois            | Cambridge          |
-------------------------------------------
| Cadby              | Cambridge          |
-------------------------------------------
| Cadiou             | Cambridge          |
-------------------------------------------
| Cadman             | Cambridge          |
-------------------------------------------
| Caffrey            | Cambridge          |
-------------------------------------------
| Cahill             | Cambridge          |
-------------------------------------------
| Cakebread          | Cambridge          |
-------------------------------------------
| Calcite            | Cambridge          |
-------------------------------------------
| Calcium            | Cambridge          |
-------------------------------------------
| Calder             | Cambridge          |
-------------------------------------------
| Caldwell           | Cambridge          |
-------------------------------------------
| Calhoun            | Cambridge          |
-------------------------------------------
| Caliper Lake       | Region of Waterloo |
-------------------------------------------
| Call, Captain      | Cambridge          |
-------------------------------------------
| Calm Cres          | Woolwich           |
-------------------------------------------
| Canada Plum St     | Waterloo           |
-------------------------------------------
| Candytuft          | Kitchener          |
-------------------------------------------
| Canie              | Cambridge          |
-------------------------------------------
| Canis              | Cambridge          |
-------------------------------------------
| Canopus            | Cambridge          |
-------------------------------------------
| Cape Breton        | Waterloo           |
-------------------------------------------
| Capella            | Cambridge          |
-------------------------------------------
| Capling            | Kitchener          |
-------------------------------------------
| Captain Call St    | Cambridge          |
-------------------------------------------
| Carbon             | Cambridge          |
-------------------------------------------
| Cardosa            | Cambridge          |
-------------------------------------------
| Carothers          | Cambridge          |
-------------------------------------------
| Carp               | Cambridge          |
-------------------------------------------
| Carrick Way        | Kitchener          |
-------------------------------------------
| Carriere           | Cambridge          |
-------------------------------------------
| Carrott/Carrotte   | Cambridge          |
-------------------------------------------
| Carruthers         | Cambridge          |
-------------------------------------------
| Carthew            | Waterloo           |
-------------------------------------------
| Cartledge          | Cambridge          |
-------------------------------------------
| Carwey             | Cambridge          |
-------------------------------------------
| Cascanette         | Cambridge          |
-------------------------------------------
| Casemore           | Cambridge          |
-------------------------------------------
| Casmir             | Cambridge          |
-------------------------------------------
| Cassel             | Cambridge          |
-------------------------------------------
| Castle Hill        | Kitchener          |
-------------------------------------------
| Catfish            | Cambridge          |
-------------------------------------------
| Catharine Hailer   | Kitchener          |
-------------------------------------------
| Catherine Olive    | Kitchener          |
-------------------------------------------
| Catherwood         | Cambridge          |
-------------------------------------------
| Catling            | Cambridge          |
-------------------------------------------
| Cattail            | Waterloo           |
-------------------------------------------
| Cavers             | Cambridge          |
-------------------------------------------
| Cawthorpe          | Cambridge          |
-------------------------------------------
| Cedar Dr, Bay      | Woolwich           |
-------------------------------------------
| Cedar Glen         | Kitchener          |
-------------------------------------------
| Cedar Springs      | Region of Waterloo |
-------------------------------------------
| Cedarhurst         | Region of Waterloo |
-------------------------------------------
| Century Farm       | Region of Waterloo |
-------------------------------------------
| Ceres              | Cambridge          |
-------------------------------------------
| Cesanek            | Cambridge          |
-------------------------------------------
| Chadwick           | Cambridge          |
-------------------------------------------
| Chambord           | Waterloo           |
-------------------------------------------
| Chambury           | Kitchener          |
-------------------------------------------
| Chamonix           | Waterloo           |
-------------------------------------------
| Champion           | Region of Waterloo |
-------------------------------------------
| Chante Claire      | Kitchener          |
-------------------------------------------
| Charbonneau        | Cambridge          |
-------------------------------------------
| Chard              | Cambridge          |
-------------------------------------------
| Charity            | Kitchener          |
-------------------------------------------
| Chartrand          | Cambridge          |
-------------------------------------------
| Chartwell Green    | Kitchener          |
-------------------------------------------
| Chat               | Cambridge          |
-------------------------------------------
| Chattaway          | Cambridge          |
-------------------------------------------
| Chatten            | Cambridge          |
-------------------------------------------
| Chazeaud           | Cambridge          |
-------------------------------------------
| Checkrein          | Waterloo           |
-------------------------------------------
| Chegahno           | Cambridge          |
-------------------------------------------
| Cherry Ridge       | Waterloo           |
-------------------------------------------
| Cherry Taylor Ave  | Cambridge          |
-------------------------------------------
| Cherry Willingham  | Waterloo           |
-------------------------------------------
| Cherry Wood        | Cambridge          |
-------------------------------------------
| Cherry, Choke      | Waterloo           |
-------------------------------------------
| Chesterman         | Cambridge          |
-------------------------------------------
| Chewink            | Cambridge          |
-------------------------------------------
| Cheyenne           | Cambridge          |
-------------------------------------------
| Chidley            | Cambridge          |
-------------------------------------------
| Chilcotin          | Cambridge          |
-------------------------------------------
| Child/Childs       | Cambridge          |
-------------------------------------------
| Chinaberry         | Cambridge          |
-------------------------------------------
| Chinn              | Cambridge          |
-------------------------------------------
| Chipewyan          | Cambridge          |
-------------------------------------------
| Chipmunk Cres      | Woolwich           |
-------------------------------------------
| Chipping Ridge     | Region of Waterloo |
-------------------------------------------
| Chippior           | Cambridge          |
-------------------------------------------
